creation_date,id,link_id,mobile_browser_cookie_id,mobile_click_date,os,ip,,identity_id
2015-02-20T23:12:58.160Z,9.74578E+16,8.41143E+16,9.74578E+16,"""2015-02-20T23:12:58.167Z""",iOS,174.71.44.176,,9.74578E+16
2015-02-20T23:12:48.722Z,9.74578E+16,8.41173E+16,9.74578E+16,"""2015-02-20T23:12:48.730Z""",iOS,104.37.164.183,,9.74578E+16
2015-02-20T23:12:44.437Z,9.74577E+16,9.67445E+16,9.74577E+16,"""2015-02-20T23:12:44.447Z""",iOS,108.48.182.30,,9.74577E+16
2015-02-20T23:11:29.797Z,9.74574E+16,9.67445E+16,9.74574E+16,"""2015-02-20T23:11:29.803Z""",iOS,161.253.125.242,,9.74574E+16
2015-02-20T23:10:53.911Z,9.74573E+16,9.67445E+16,9.74573E+16,"""2015-02-20T23:10:53.922Z""",iOS,66.87.81.17,,9.74573E+16
2015-02-20T23:10:12.789Z,9.74571E+16,9.67445E+16,9.74571E+16,"""2015-02-20T23:10:12.799Z""",iOS,54.161.149.24,,9.74571E+16
2015-02-20T23:07:49.970Z,9.74565E+16,9.67445E+16,9.74565E+16,"""2015-02-20T23:07:49.977Z""",iOS,161.253.89.63,,9.74565E+16
2015-02-20T23:07:49.423Z,9.74565E+16,8.65069E+16,9.74565E+16,"""2015-02-20T23:07:49.435Z""",iOS,70.21.117.245,,9.74565E+16
2015-02-20T23:07:42.725Z,9.74565E+16,9.67445E+16,9.74565E+16,"""2015-02-20T23:07:42.745Z""",iOS,108.48.159.114,,9.74565E+16
2015-02-20T23:06:37.135Z,9.74562E+16,9.67445E+16,9.74562E+16,"""2015-02-20T23:06:37.142Z""",iOS,108.48.100.100,,9.74562E+16
2015-02-20T23:04:20.819Z,9.74556E+16,9.67445E+16,9.74556E+16,"""2015-02-20T23:04:20.827Z""",iOS,108.48.3.200,,9.74556E+16
2015-02-20T23:04:14.188Z,9.74556E+16,9.67445E+16,9.74556E+16,"""2015-02-20T23:04:14.194Z""",iOS,206.196.186.160,,9.74556E+16
2015-02-20T22:58:22.385Z,9.74541E+16,9.67445E+16,9.74541E+16,"""2015-02-20T22:58:22.390Z""",iOS,66.87.83.61,,9.74541E+16
2015-02-20T22:57:36.350Z,9.74539E+16,8.41141E+16,9.74539E+16,"""2015-02-20T22:57:36.356Z""",iOS,172.56.2.148,,9.74539E+16
2015-02-20T22:56:28.628Z,9.74537E+16,9.67445E+16,9.74537E+16,"""2015-02-20T22:56:28.635Z""",iOS,66.87.80.115,,9.74537E+16
2015-02-20T22:56:08.700Z,9.74536E+16,9.67445E+16,9.74536E+16,"""2015-02-20T22:56:08.717Z""",iOS,70.208.132.86,,9.74536E+16
2015-02-20T22:54:57.871Z,9.74533E+16,9.67445E+16,9.74533E+16,"""2015-02-20T22:54:57.878Z""",iOS,73.201.214.52,,9.74533E+16
2015-02-20T22:54:33.621Z,9.74532E+16,9.67445E+16,9.74532E+16,"""2015-02-20T22:54:33.630Z""",iOS,108.18.102.20,,9.74532E+16
2015-02-20T22:52:09.799Z,9.74526E+16,9.67445E+16,9.74526E+16,"""2015-02-20T22:52:09.805Z""",iOS,73.173.130.212,,9.74526E+16
2015-02-20T22:51:05.075Z,9.74523E+16,9.67445E+16,9.74523E+16,"""2015-02-20T22:51:05.083Z""",iOS,72.86.46.33,,9.74523E+16
2015-02-20T22:50:58.653Z,9.74523E+16,9.67445E+16,9.74523E+16,"""2015-02-20T22:50:58.661Z""",iOS,73.132.28.237,,9.74523E+16
2015-02-20T22:48:16.040Z,9.74516E+16,9.67445E+16,9.74516E+16,"""2015-02-20T22:48:16.047Z""",iOS,108.28.92.139,,9.74516E+16
2015-02-20T22:45:22.347Z,9.74509E+16,9.67445E+16,9.74509E+16,"""2015-02-20T22:45:22.353Z""",iOS,66.249.84.207,,9.74509E+16
2015-02-20T22:39:27.826Z,9.74494E+16,9.67445E+16,9.74494E+16,"""2015-02-20T22:39:27.830Z""",iOS,73.201.189.158,,9.74494E+16
2015-02-20T22:39:24.664Z,9.74494E+16,9.67445E+16,9.74494E+16,"""2015-02-20T22:39:24.671Z""",iOS,108.48.159.211,,9.74494E+16
2015-02-20T22:36:33.041Z,9.74486E+16,9.67445E+16,9.74486E+16,"""2015-02-20T22:36:33.047Z""",iOS,54.161.149.24,,9.74486E+16
2015-02-20T22:32:11.771Z,9.74475E+16,9.67445E+16,9.74475E+16,"""2015-02-20T22:32:11.782Z""",iOS,70.174.146.34,,9.74475E+16
2015-02-20T22:29:22.863Z,9.74468E+16,9.67445E+16,9.74468E+16,"""2015-02-20T22:29:22.868Z""",iOS,96.231.202.127,,9.74468E+16
2015-02-20T22:27:05.210Z,9.74463E+16,9.67445E+16,9.74463E+16,"""2015-02-20T22:27:05.235Z""",iOS,54.161.149.24,,9.74463E+16
2015-02-20T22:26:12.574Z,9.7446E+16,9.67445E+16,9.7446E+16,"""2015-02-20T22:26:12.580Z""",iOS,76.21.210.222,,9.7446E+16
2015-02-20T22:23:24.788Z,9.74453E+16,9.67445E+16,9.74453E+16,"""2015-02-20T22:23:24.794Z""",iOS,50.190.10.87,,9.74453E+16
2015-02-20T22:22:46.818Z,9.74452E+16,9.67445E+16,9.74452E+16,"""2015-02-20T22:57:41.481Z""",iOS,108.18.218.151,,9.74452E+16
2015-02-20T22:19:44.000Z,9.74444E+16,8.41141E+16,9.74444E+16,"""2015-02-20T22:19:44.008Z""",iOS,96.255.192.241,,9.74444E+16
2015-02-20T22:19:33.961Z,9.74444E+16,8.41141E+16,9.74444E+16,"""2015-02-20T22:19:33.968Z""",iOS,108.31.171.180,,9.74444E+16
2015-02-20T22:19:24.656Z,9.74443E+16,9.67445E+16,9.74443E+16,"""2015-02-20T22:19:24.680Z""",iOS,54.161.149.24,,9.74443E+16
2015-02-20T22:18:30.676Z,9.74441E+16,9.67445E+16,9.74441E+16,"""2015-02-20T22:18:30.686Z""",iOS,73.177.139.198,,9.74441E+16
2015-02-20T22:16:56.141Z,9.74437E+16,9.67445E+16,9.74437E+16,"""2015-02-20T22:16:56.149Z""",iOS,54.161.149.24,,9.74437E+16
2015-02-20T22:13:11.478Z,9.74428E+16,9.67445E+16,9.74428E+16,"""2015-02-20T22:18:29.747Z""",iOS,108.51.198.185,,9.74428E+16
2015-02-20T22:11:56.227Z,9.74424E+16,9.67445E+16,9.74424E+16,"""2015-02-20T22:11:56.234Z""",iOS,216.40.89.22,,9.74424E+16
2015-02-20T22:11:15.632Z,9.74423E+16,9.67445E+16,9.74423E+16,"""2015-02-20T22:11:15.638Z""",iOS,70.174.143.125,,9.74423E+16
2015-02-20T22:09:11.971Z,9.74418E+16,9.67445E+16,9.74418E+16,"""2015-02-20T22:09:11.979Z""",iOS,54.161.149.24,,9.74418E+16
2015-02-20T22:08:44.503Z,9.74416E+16,9.67445E+16,9.74416E+16,"""2015-02-20T22:08:44.514Z""",iOS,24.126.95.243,,9.74416E+16
2015-02-20T22:06:37.142Z,9.74411E+16,8.41141E+16,9.74411E+16,"""2015-02-20T22:06:37.149Z""",iOS,166.170.34.57,,9.74411E+16
2015-02-20T22:05:20.940Z,9.74408E+16,9.67445E+16,9.74408E+16,"""2015-02-20T22:05:20.949Z""",iOS,73.172.51.129,,9.74408E+16
2015-02-20T22:04:48.894Z,9.74407E+16,9.67445E+16,9.74407E+16,"""2015-02-20T22:04:48.908Z""",iOS,69.255.7.62,,9.74407E+16
2015-02-20T22:04:04.285Z,9.74405E+16,9.67445E+16,9.74405E+16,"""2015-02-20T22:04:04.292Z""",iOS,174.236.196.178,,9.74405E+16
2015-02-20T22:04:01.951Z,9.74405E+16,9.67445E+16,9.74405E+16,"""2015-02-20T22:04:01.958Z""",iOS,73.172.114.31,,9.74405E+16
2015-02-20T21:57:54.255Z,9.74389E+16,9.67445E+16,9.74389E+16,"""2015-02-20T21:57:54.264Z""",iOS,54.161.149.24,,9.74389E+16
2015-02-20T21:54:34.038Z,9.74381E+16,9.67445E+16,9.74381E+16,"""2015-02-20T21:54:34.053Z""",iOS,70.192.209.208,,9.74381E+16
2015-02-20T21:52:16.393Z,9.74375E+16,8.41143E+16,9.74375E+16,"""2015-02-20T21:52:16.402Z""",iOS,209.191.164.24,,9.74375E+16
2015-02-20T21:49:21.720Z,9.74368E+16,9.67445E+16,9.74368E+16,"""2015-02-20T21:49:21.731Z""",iOS,166.171.59.151,,9.74368E+16
2015-02-20T21:47:23.659Z,9.74363E+16,9.67445E+16,9.74363E+16,"""2015-02-20T21:47:23.665Z""",iOS,66.44.35.68,,9.74363E+16
2015-02-20T21:45:35.297Z,9.74358E+16,9.67445E+16,9.74358E+16,"""2015-02-20T21:45:35.306Z""",iOS,69.243.61.93,,9.74358E+16
2015-02-20T21:44:15.114Z,9.74355E+16,9.67445E+16,9.74355E+16,"""2015-02-20T21:44:15.126Z""",iOS,166.170.32.132,,9.74355E+16
2015-02-20T21:41:05.597Z,9.74347E+16,9.67445E+16,9.74347E+16,"""2015-02-20T21:41:05.604Z""",iOS,66.249.88.229,,9.74347E+16
2015-02-20T21:41:05.387Z,9.74347E+16,9.67445E+16,9.74347E+16,"""2015-02-20T21:41:05.401Z""",iOS,66.249.84.163,,9.74347E+16
2015-02-20T21:40:50.185Z,9.74346E+16,9.67445E+16,9.74346E+16,"""2015-02-20T21:40:50.193Z""",iOS,166.170.34.83,,9.74346E+16
2015-02-20T21:39:41.873Z,9.74343E+16,9.67445E+16,9.74343E+16,"""2015-02-20T21:39:41.879Z""",iOS,174.236.192.220,,9.74343E+16
2015-02-20T21:37:56.886Z,9.74339E+16,9.67445E+16,9.74339E+16,"""2015-02-20T21:37:56.897Z""",iOS,216.185.17.162,,9.74339E+16
2015-02-20T21:37:35.758Z,9.74338E+16,9.67445E+16,9.74338E+16,"""2015-02-20T21:37:35.765Z""",iOS,172.56.3.172,,9.74338E+16
2015-02-20T21:36:20.101Z,9.74335E+16,9.67445E+16,9.74335E+16,"""2015-02-20T21:36:20.110Z""",iOS,208.54.35.213,,9.74335E+16
2015-02-20T21:36:05.494Z,9.74334E+16,9.67445E+16,9.74334E+16,"""2015-02-20T21:36:05.499Z""",iOS,54.161.149.24,,9.74334E+16
2015-02-20T21:33:11.862Z,9.74327E+16,9.67445E+16,9.74327E+16,"""2015-02-20T21:33:11.870Z""",iOS,70.208.132.24,,9.74327E+16
2015-02-20T21:31:23.472Z,9.74322E+16,8.41143E+16,9.74322E+16,"""2015-02-20T21:31:23.484Z""",iOS,66.87.82.127,,9.74322E+16
2015-02-20T21:31:17.350Z,9.74322E+16,9.67445E+16,9.74322E+16,"""2015-02-20T21:31:17.359Z""",iOS,70.192.214.78,,9.74322E+16
2015-02-20T21:29:51.292Z,9.74319E+16,9.67445E+16,9.74319E+16,"""2015-02-20T21:29:51.302Z""",iOS,108.44.154.239,,9.74319E+16
2015-02-20T21:29:08.567Z,9.74317E+16,9.67445E+16,9.74317E+16,"""2015-02-20T21:29:08.577Z""",iOS,100.36.81.158,,9.74317E+16
2015-02-20T21:27:27.636Z,9.74313E+16,9.67445E+16,9.74313E+16,"""2015-02-20T21:27:27.642Z""",iOS,54.161.149.24,,9.74313E+16
2015-02-20T21:27:14.167Z,9.74312E+16,9.67445E+16,9.74312E+16,"""2015-02-20T21:27:14.176Z""",iOS,66.249.84.170,,9.74312E+16
2015-02-20T21:25:36.290Z,9.74308E+16,8.41143E+16,9.74308E+16,"""2015-02-20T21:25:36.294Z""",iOS,64.134.184.131,,9.74308E+16
2015-02-20T21:23:34.427Z,9.74303E+16,9.67445E+16,9.74303E+16,"""2015-02-20T21:23:34.443Z""",iOS,96.231.171.218,,9.74303E+16
2015-02-20T21:18:57.848Z,9.74291E+16,8.41143E+16,9.74291E+16,"""2015-02-20T21:18:57.858Z""",iOS,70.208.149.57,,9.74291E+16
2015-02-20T21:16:27.272Z,9.74285E+16,9.67445E+16,9.74285E+16,"""2015-02-20T21:16:27.291Z""",iOS,166.170.32.213,,9.74285E+16
2015-02-20T21:14:09.342Z,9.74279E+16,9.67445E+16,9.74279E+16,"""2015-02-20T21:14:09.355Z""",iOS,70.192.201.122,,9.74279E+16
2015-02-20T21:13:43.259Z,9.74278E+16,9.67445E+16,9.74278E+16,"""2015-02-20T21:13:43.269Z""",iOS,173.79.145.14,,9.74278E+16
2015-02-20T21:12:51.207Z,9.74276E+16,9.67445E+16,9.74276E+16,"""2015-02-20T21:12:51.210Z""",iOS,69.140.225.255,,9.74276E+16
2015-02-20T21:12:37.230Z,9.74275E+16,9.67445E+16,9.74275E+16,"""2015-02-20T21:12:37.250Z""",iOS,12.104.109.36,,9.74275E+16
2015-02-20T21:10:44.407Z,9.7427E+16,9.67445E+16,9.7427E+16,"""2015-02-20T21:10:44.416Z""",iOS,63.141.217.142,,9.7427E+16
2015-02-20T21:10:22.822Z,9.7427E+16,8.41141E+16,9.7427E+16,"""2015-02-20T21:10:22.832Z""",iOS,73.213.36.97,,9.7427E+16
2015-02-20T21:10:15.653Z,9.74269E+16,9.67445E+16,9.74269E+16,"""2015-02-20T21:10:15.664Z""",iOS,108.28.202.245,,9.74269E+16
2015-02-20T21:10:12.427Z,9.74269E+16,8.65069E+16,9.74269E+16,"""2015-02-20T21:10:12.436Z""",iOS,166.170.33.134,,9.74269E+16
2015-02-20T21:10:00.894Z,9.74269E+16,8.41143E+16,9.74269E+16,"""2015-02-20T21:10:00.900Z""",iOS,71.121.146.174,,9.74269E+16
2015-02-20T21:09:31.365Z,9.74267E+16,9.67445E+16,9.74267E+16,"""2015-02-20T21:09:31.409Z""",iOS,72.73.44.186,,9.74267E+16
2015-02-20T21:08:58.760Z,9.74266E+16,9.67445E+16,9.74266E+16,"""2015-02-20T21:08:58.770Z""",iOS,54.161.149.24,,9.74266E+16
2015-02-20T21:08:04.894Z,9.74264E+16,8.41143E+16,9.74264E+16,"""2015-02-20T21:08:04.907Z""",iOS,208.54.35.187,,9.74264E+16
2015-02-20T21:05:21.893Z,9.74257E+16,9.67445E+16,9.74257E+16,"""2015-02-20T21:05:21.903Z""",iOS,216.15.25.185,,9.74257E+16
2015-02-20T21:05:12.826Z,9.74257E+16,9.67445E+16,9.74257E+16,"""2015-02-20T21:05:12.840Z""",iOS,69.137.157.6,,9.74257E+16
2015-02-20T21:04:44.118Z,9.74255E+16,9.67445E+16,9.74255E+16,"""2015-02-20T21:04:44.124Z""",iOS,172.56.2.219,,9.74255E+16
2015-02-20T21:04:37.158Z,9.74255E+16,9.67445E+16,9.74255E+16,"""2015-02-20T21:04:37.172Z""",iOS,173.72.129.183,,9.74255E+16
2015-02-20T21:04:21.048Z,9.74254E+16,9.67445E+16,9.74254E+16,"""2015-02-20T21:04:21.058Z""",iOS,70.208.164.222,,9.74254E+16
2015-02-20T21:04:19.515Z,9.74254E+16,8.41141E+16,9.74254E+16,"""2015-02-20T21:04:19.527Z""",iOS,216.57.139.154,,9.74254E+16
2015-02-20T21:00:44.953Z,9.74245E+16,9.67445E+16,9.74245E+16,"""2015-02-20T21:00:44.962Z""",iOS,66.102.6.177,,9.74245E+16
2015-02-20T21:00:43.439Z,9.74245E+16,9.67445E+16,9.74245E+16,"""2015-02-20T21:00:43.450Z""",iOS,66.249.80.66,,9.74245E+16
2015-02-20T21:00:36.538Z,9.74245E+16,9.67445E+16,9.74245E+16,"""2015-02-20T21:00:36.547Z""",iOS,66.249.80.50,,9.74245E+16
2015-02-20T21:00:02.922Z,9.74244E+16,9.67445E+16,9.74244E+16,"""2015-02-20T21:00:02.931Z""",iOS,66.249.88.225,,9.74244E+16
2015-02-20T20:59:18.405Z,9.74242E+16,9.67445E+16,9.74242E+16,"""2015-02-20T20:59:18.414Z""",iOS,50.190.76.46,,9.74242E+16
2015-02-20T20:59:14.436Z,9.74242E+16,9.67445E+16,9.74242E+16,"""2015-02-20T20:59:14.447Z""",iOS,66.249.88.227,,9.74242E+16
2015-02-20T20:59:11.980Z,9.74241E+16,9.67445E+16,9.74241E+16,"""2015-02-20T20:59:11.988Z""",iOS,66.249.83.181,,9.74241E+16
2015-02-20T20:56:16.835Z,9.74234E+16,9.67445E+16,9.74234E+16,"""2015-02-20T20:56:16.845Z""",iOS,71.126.174.57,,9.74234E+16
2015-02-20T20:56:11.594Z,9.74234E+16,9.67445E+16,9.74234E+16,"""2015-02-20T20:56:11.599Z""",iOS,50.190.98.128,,9.74234E+16
2015-02-20T20:55:13.623Z,9.74231E+16,9.67445E+16,9.74231E+16,"""2015-02-20T20:55:13.629Z""",iOS,100.8.77.91,,9.74231E+16
2015-02-20T20:54:51.905Z,9.74231E+16,9.67445E+16,9.74231E+16,"""2015-02-20T20:54:51.913Z""",iOS,66.102.6.193,,9.74231E+16
2015-02-20T20:54:49.813Z,9.7423E+16,9.67445E+16,9.7423E+16,"""2015-02-20T20:54:49.825Z""",iOS,66.249.84.213,,9.7423E+16
2015-02-20T20:53:26.796Z,9.74227E+16,9.67445E+16,9.74227E+16,"""2015-02-20T20:53:26.802Z""",iOS,70.110.17.94,,9.74227E+16
2015-02-20T20:53:12.623Z,9.74226E+16,9.67445E+16,9.74226E+16,"""2015-02-20T20:53:12.633Z""",iOS,108.51.46.164,,9.74226E+16
2015-02-20T20:52:34.659Z,9.74225E+16,9.67445E+16,9.74225E+16,"""2015-02-20T20:52:34.668Z""",iOS,73.39.28.56,,9.74225E+16
2015-02-20T20:51:49.092Z,9.74223E+16,9.67445E+16,9.74223E+16,"""2015-02-20T20:51:49.105Z""",iOS,70.192.216.62,,9.74223E+16
2015-02-20T20:51:29.110Z,9.74222E+16,8.41141E+16,9.74222E+16,"""2015-02-20T20:51:29.119Z""",iOS,166.170.35.121,,9.74222E+16
2015-02-20T20:51:07.588Z,9.74221E+16,9.67445E+16,9.74221E+16,"""2015-02-20T20:51:07.598Z""",iOS,72.83.77.235,,9.74221E+16
2015-02-20T20:50:03.783Z,9.74218E+16,9.67445E+16,9.74218E+16,"""2015-02-20T20:50:03.788Z""",iOS,66.250.190.35,,9.74218E+16
2015-02-20T20:49:34.499Z,9.74217E+16,9.67445E+16,9.74217E+16,"""2015-02-20T20:49:34.510Z""",iOS,70.192.213.112,,9.74217E+16
2015-02-20T20:48:58.031Z,9.74216E+16,9.67445E+16,9.74216E+16,"""2015-02-20T20:48:58.062Z""",iOS,66.87.80.113,,9.74216E+16
2015-02-20T20:48:46.572Z,9.74215E+16,9.67445E+16,9.74215E+16,"""2015-02-20T20:48:46.582Z""",iOS,71.163.178.60,,9.74215E+16
2015-02-20T20:48:21.237Z,9.74214E+16,9.67445E+16,9.74214E+16,"""2015-02-20T20:48:21.247Z""",iOS,70.192.219.196,,9.74214E+16
2015-02-20T20:47:24.819Z,9.74212E+16,9.67445E+16,9.74212E+16,"""2015-02-20T20:47:24.833Z""",iOS,24.53.79.246,,9.74212E+16
2015-02-20T20:46:03.074Z,9.74208E+16,9.67445E+16,9.74208E+16,"""2015-02-20T20:46:03.085Z""",iOS,50.197.29.81,,9.74208E+16
2015-02-20T20:45:34.103Z,9.74207E+16,9.67445E+16,9.74207E+16,"""2015-02-20T20:45:34.114Z""",iOS,76.120.211.91,,9.74207E+16
2015-02-20T20:43:45.955Z,9.74203E+16,9.67445E+16,9.74203E+16,"""2015-02-20T20:43:45.960Z""",iOS,50.193.148.173,,9.74203E+16
2015-02-20T20:42:52.081Z,9.742E+16,9.67445E+16,9.742E+16,"""2015-02-20T23:05:53.235Z""",iOS,76.111.80.225,,9.742E+16
2015-02-20T20:38:09.386Z,9.74188E+16,9.67445E+16,9.74188E+16,"""2015-02-21T05:46:17.159Z""",iOS,69.250.128.52,,9.74188E+16
2015-02-20T20:36:26.704Z,9.74184E+16,8.41141E+16,9.74184E+16,"""2015-02-20T20:36:26.713Z""",iOS,71.178.49.131,,9.74184E+16
2015-02-20T20:36:08.909Z,9.74183E+16,8.41141E+16,9.74183E+16,"""2015-02-20T20:36:08.915Z""",iOS,96.241.67.93,,9.74183E+16
2015-02-20T20:36:07.401Z,9.74183E+16,9.67445E+16,9.74183E+16,"""2015-02-20T20:36:07.411Z""",iOS,70.192.198.144,,9.74183E+16
2015-02-20T20:35:44.328Z,9.74182E+16,8.41141E+16,9.74182E+16,"""2015-02-20T20:37:05.738Z""",iOS,71.97.105.11,,9.74182E+16
2015-02-20T20:28:53.674Z,9.74165E+16,8.41143E+16,9.74165E+16,"""2015-02-20T20:28:53.701Z""",iOS,70.198.198.99,,9.74165E+16
2015-02-20T20:27:57.086Z,9.74163E+16,8.41143E+16,9.74163E+16,"""2015-02-20T20:27:57.095Z""",iOS,207.87.66.194,,9.74163E+16
2015-02-20T20:27:31.026Z,9.74162E+16,8.41143E+16,9.74162E+16,"""2015-02-20T20:27:31.035Z""",iOS,108.18.222.253,,9.74162E+16
2015-02-20T19:54:03.184Z,9.74077E+16,8.41141E+16,9.74077E+16,"""2015-02-20T19:54:03.194Z""",iOS,166.170.34.225,,9.74077E+16
2015-02-20T19:07:12.872Z,9.7396E+16,8.41141E+16,9.7396E+16,"""2015-02-20T19:07:12.882Z""",iOS,98.204.48.229,,9.7396E+16
2015-02-20T18:56:08.663Z,9.73932E+16,8.41141E+16,8.72273E+16,"""2015-02-20T21:50:08.212Z""",iOS,74.113.164.170,,9.73932E+16
2015-02-20T18:53:28.935Z,9.73925E+16,8.41141E+16,9.73925E+16,"""2015-02-20T18:53:28.942Z""",iOS,206.196.186.154,,9.73925E+16
2015-02-20T18:22:19.019Z,9.73847E+16,8.41143E+16,9.73847E+16,"""2015-02-20T18:22:19.033Z""",iOS,66.87.81.124,,9.73847E+16
2015-02-20T18:09:58.240Z,9.73816E+16,8.41143E+16,9.73816E+16,"""2015-02-20T18:09:58.248Z""",iOS,172.56.2.191,,9.73816E+16
2015-02-20T17:58:14.272Z,9.73786E+16,8.41143E+16,9.73786E+16,"""2015-02-20T17:58:14.286Z""",iOS,75.75.18.169,,9.73786E+16
2015-02-20T17:52:22.662Z,9.73771E+16,8.41141E+16,9.73771E+16,"""2015-02-20T17:52:22.691Z""",iOS,166.171.59.146,,9.73771E+16
2015-02-20T17:49:59.417Z,9.73765E+16,8.41173E+16,9.73765E+16,"""2015-02-20T17:49:59.428Z""",iOS,166.175.60.235,,9.73765E+16
2015-02-20T17:43:51.615Z,9.7375E+16,8.41143E+16,9.7375E+16,"""2015-02-20T17:43:51.625Z""",iOS,72.66.20.155,,9.7375E+16
2015-02-20T17:41:09.804Z,9.73743E+16,8.41141E+16,9.73743E+16,"""2015-02-20T17:41:09.813Z""",iOS,66.87.82.137,,9.73743E+16
2015-02-20T17:21:44.962Z,9.73694E+16,8.41141E+16,9.73694E+16,"""2015-02-20T17:21:44.975Z""",iOS,166.172.186.130,,9.73694E+16
2015-02-20T17:02:06.139Z,9.73645E+16,8.41141E+16,9.73645E+16,"""2015-02-20T17:02:06.147Z""",iOS,98.191.243.50,,9.73645E+16
2015-02-20T16:45:42.782Z,9.73603E+16,8.41141E+16,9.73603E+16,"""2015-02-20T16:45:42.793Z""",iOS,66.87.80.94,,9.73603E+16
2015-02-20T16:12:51.185Z,9.73521E+16,8.41141E+16,9.73521E+16,"""2015-02-20T16:12:51.197Z""",iOS,141.161.13.91,,9.73521E+16
2015-02-20T16:08:30.517Z,9.7351E+16,8.41141E+16,9.7351E+16,"""2015-02-20T16:08:30.529Z""",iOS,70.192.215.33,,9.7351E+16
2015-02-20T15:53:52.984Z,9.73473E+16,8.41173E+16,9.73473E+16,"""2015-02-20T15:53:52.994Z""",iOS,73.52.206.39,,9.73473E+16
2015-02-20T15:23:18.069Z,9.73396E+16,8.41143E+16,9.73396E+16,"""2015-02-20T15:23:18.076Z""",iOS,69.243.88.116,,9.73396E+16
2015-02-20T15:23:03.485Z,9.73395E+16,8.41143E+16,9.73395E+16,"""2015-02-20T15:23:03.494Z""",iOS,8.38.167.246,,9.73395E+16
2015-02-20T15:00:12.317Z,9.73338E+16,8.41173E+16,9.73338E+16,"""2015-02-20T15:00:12.325Z""",iOS,197.249.44.7,,9.73338E+16
2015-02-20T14:57:19.840Z,9.73331E+16,8.41141E+16,9.73331E+16,"""2015-02-20T14:57:19.845Z""",iOS,76.114.249.223,,9.73331E+16
2015-02-20T14:36:18.187Z,9.73278E+16,8.41143E+16,9.73278E+16,"""2015-02-20T14:36:18.194Z""",iOS,68.100.19.13,,9.73278E+16
2015-02-20T14:06:31.142Z,9.73203E+16,8.41141E+16,9.73203E+16,"""2015-02-20T14:06:31.149Z""",iOS,66.87.81.20,,9.73203E+16
2015-02-20T14:01:47.625Z,9.73191E+16,8.41143E+16,9.73191E+16,"""2015-02-20T14:01:47.631Z""",iOS,192.240.64.189,,9.73191E+16
2015-02-20T13:47:42.892Z,9.73156E+16,8.41141E+16,9.73156E+16,"""2015-02-20T13:47:42.899Z""",iOS,71.163.82.31,,9.73156E+16
2015-02-20T13:43:04.337Z,9.73144E+16,8.41141E+16,9.73144E+16,"""2015-02-20T13:43:04.344Z""",iOS,67.128.140.2,,9.73144E+16
2015-02-20T13:39:30.888Z,9.73135E+16,8.41143E+16,9.73135E+16,"""2015-02-20T13:39:30.898Z""",iOS,64.121.50.111,,9.73135E+16
2015-02-20T13:30:35.894Z,9.73112E+16,8.41141E+16,9.73112E+16,"""2015-02-20T13:30:35.899Z""",iOS,71.246.238.251,,9.73112E+16
2015-02-20T13:11:49.942Z,9.73065E+16,8.41141E+16,9.73065E+16,"""2015-02-20T13:11:49.949Z""",iOS,69.251.24.162,,9.73065E+16
2015-02-20T12:50:22.891Z,9.73011E+16,8.41143E+16,9.73011E+16,"""2015-02-20T12:50:22.901Z""",iOS,204.111.88.55,,9.73011E+16
2015-02-20T12:37:15.169Z,9.72978E+16,8.41141E+16,9.72978E+16,"""2015-02-20T12:37:15.178Z""",iOS,173.79.58.74,,9.72978E+16
2015-02-20T12:35:14.986Z,9.72973E+16,8.41143E+16,9.72973E+16,"""2015-02-20T12:35:14.999Z""",iOS,99.123.172.54,,9.72973E+16
