creation_date,id,referring_link_click_id,os,initial_ip_address,,,referrring_link_id,referring_link_id,referring_identity_id,link_channel,link_feature,link_stage,link_creation_source,balance,links_created
2015-02-18T04:54:54.941Z,96500000000000000,96500000000000000,iOS,68.50.217.112,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-18T03:35:57.575Z,96400000000000000,96400000000000000,iOS,67.208.163.139,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-17T20:16:07.709Z,96300000000000000,96300000000000000,iOS,173.73.41.134,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-17T18:04:30.221Z,96300000000000000,96300000000000000,iOS,72.205.23.39,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-17T17:35:11.806Z,96300000000000000,96300000000000000,iOS,98.204.27.239,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-17T16:50:26.078Z,96300000000000000,96300000000000000,iOS,198.204.189.245,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-16T20:45:30.989Z,96000000000000000,96000000000000000,iOS,69.143.218.14,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-16T17:38:37.731Z,95900000000000000,95900000000000000,iOS,206.196.184.82,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-16T14:50:26.779Z,95900000000000000,95900000000000000,iOS,98.163.69.243,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-16T13:18:31.600Z,95900000000000000,95900000000000000,iOS,66.87.81.212,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-16T04:57:32.051Z,95700000000000000,95700000000000000,iOS,96.255.124.162,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-16T01:55:46.033Z,95700000000000000,95700000000000000,iOS,70.208.141.133,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-15T23:31:56.336Z,95700000000000000,95700000000000000,iOS,108.28.47.190,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-15T23:05:08.246Z,95600000000000000,95600000000000000,iOS,73.200.197.218,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-15T17:02:00.028Z,95600000000000000,95600000000000000,iOS,108.31.189.21,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-15T13:35:09.616Z,95500000000000000,95500000000000000,iOS,76.21.172.230,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-15T11:25:20.580Z,95500000000000000,95500000000000000,iOS,74.96.119.55,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-15T07:35:37.313Z,95400000000000000,95400000000000000,iOS,68.50.195.25,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-15T03:19:51.348Z,95300000000000000,95300000000000000,iOS,108.56.188.157,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-15T01:39:11.289Z,95300000000000000,95300000000000000,iOS,108.51.82.185,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T23:22:34.293Z,95300000000000000,95300000000000000,iOS,72.66.91.188,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T21:08:56.220Z,95300000000000000,95300000000000000,iOS,108.15.118.129,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T20:41:49.272Z,95200000000000000,95200000000000000,iOS,71.126.134.200,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T20:06:42.248Z,95200000000000000,95200000000000000,iOS,72.83.57.39,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T18:37:51.090Z,95200000000000000,95200000000000000,iOS,70.208.141.244,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T17:15:47.358Z,95200000000000000,95200000000000000,iOS,108.31.181.212,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T16:15:27.212Z,95200000000000000,95200000000000000,iOS,72.66.102.192,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T13:00:19.931Z,95100000000000000,95100000000000000,iOS,73.213.180.111,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T04:51:20.478Z,95000000000000000,95000000000000000,iOS,68.98.149.204,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T03:46:17.854Z,95000000000000000,95000000000000000,iOS,98.117.47.95,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T02:37:51.693Z,95000000000000000,95000000000000000,iOS,71.163.84.109,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T00:37:34.615Z,94900000000000000,94900000000000000,iOS,68.55.72.194,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-14T00:36:29.501Z,94900000000000000,94900000000000000,iOS,173.79.160.51,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T22:54:33.404Z,94900000000000000,94900000000000000,iOS,71.241.251.57,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T22:52:28.436Z,94900000000000000,94900000000000000,iOS,71.120.13.51,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T22:33:24.139Z,94900000000000000,94900000000000000,iOS,70.174.155.146,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T21:43:14.925Z,94900000000000000,94900000000000000,iOS,166.170.35.127,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T21:38:30.345Z,94900000000000000,94900000000000000,iOS,70.192.196.103,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T20:09:45.067Z,94900000000000000,94900000000000000,iOS,70.183.2.30,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T18:50:27.026Z,94900000000000000,94900000000000000,iOS,66.87.82.188,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T17:35:22.397Z,94800000000000000,94800000000000000,iOS,73.172.160.158,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T17:24:58.200Z,94800000000000000,94800000000000000,iOS,96.241.72.40,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-13T03:39:13.108Z,94600000000000000,94600000000000000,iOS,70.208.141.202,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-12T17:06:53.892Z,94500000000000000,94500000000000000,iOS,70.208.147.122,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-12T00:36:16.771Z,94200000000000000,94200000000000000,iOS,72.45.55.192,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-11T17:12:31.660Z,94100000000000000,94100000000000000,iOS,73.172.192.90,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-11T01:25:14.906Z,93900000000000000,93900000000000000,iOS,173.79.78.23,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-10T23:40:42.066Z,93800000000000000,93800000000000000,iOS,166.170.32.41,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-10T04:25:10.530Z,93600000000000000,93600000000000000,iOS,70.109.54.33,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-10T04:00:42.517Z,93500000000000000,93500000000000000,iOS,73.39.158.26,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-08T20:21:32.680Z,93100000000000000,93100000000000000,iOS,174.108.107.13,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-08T16:05:48.896Z,93000000000000000,93000000000000000,iOS,166.171.57.211,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-02T23:20:03.573Z,90900000000000000,90900000000000000,iOS,32.213.210.42,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-02T23:16:50.694Z,90900000000000000,90900000000000000,iOS,71.75.184.194,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-02T22:37:37.636Z,90900000000000000,90900000000000000,iOS,70.209.101.236,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-02T22:24:53.838Z,90900000000000000,90900000000000000,iOS,70.193.136.222,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-02T03:29:38.310Z,90600000000000000,90600000000000000,iOS,108.28.54.43,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-01T07:10:35.572Z,90300000000000000,90300000000000000,iOS,166.170.33.238,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-01T03:19:05.577Z,90300000000000000,90300000000000000,iOS,108.48.40.45,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-01T01:53:04.093Z,90300000000000000,90300000000000000,iOS,71.163.83.90,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-01T01:37:32.632Z,90200000000000000,90200000000000000,iOS,72.218.166.234,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-31T19:38:19.559Z,90200000000000000,90200000000000000,iOS,66.44.30.39,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-31T17:30:20.818Z,90100000000000000,90100000000000000,iOS,73.180.212.228,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-31T16:55:25.260Z,90100000000000000,90100000000000000,iOS,96.253.101.128,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-31T15:52:55.807Z,90100000000000000,90100000000000000,iOS,69.143.226.124,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-31T02:58:44.102Z,89900000000000000,89900000000000000,iOS,68.55.207.60,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-31T00:28:44.567Z,89900000000000000,89900000000000000,iOS,166.170.35.238,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-30T23:42:18.609Z,89900000000000000,89900000000000000,iOS,70.208.135.185,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-30T23:21:09.195Z,89800000000000000,89800000000000000,iOS,73.200.190.236,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-29T23:34:11.417Z,89500000000000000,89500000000000000,iOS,70.192.203.2,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T05:44:22.628Z,88900000000000000,88900000000000000,iOS,72.66.83.39,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T05:38:25.345Z,88900000000000000,88900000000000000,iOS,208.54.35.196,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T04:49:41.855Z,88800000000000000,88800000000000000,iOS,73.180.230.137,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T04:45:41.090Z,88800000000000000,88800000000000000,iOS,71.163.36.46,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T04:43:09.358Z,88800000000000000,88800000000000000,iOS,71.206.47.248,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T04:24:26.523Z,88800000000000000,88800000000000000,iOS,70.44.89.108,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T04:14:07.448Z,88800000000000000,88800000000000000,iOS,70.208.128.160,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T04:02:52.080Z,88800000000000000,88800000000000000,iOS,108.28.174.137,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T03:58:05.992Z,88800000000000000,88800000000000000,iOS,73.39.54.23,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T03:46:09.595Z,88800000000000000,88800000000000000,iOS,166.175.62.140,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T03:37:39.898Z,88800000000000000,88800000000000000,iOS,98.231.248.120,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T03:20:44.687Z,88800000000000000,88800000000000000,iOS,108.28.0.205,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T03:19:08.139Z,88800000000000000,88800000000000000,iOS,73.173.174.92,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T02:31:06.896Z,88800000000000000,88800000000000000,iOS,71.191.162.61,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T02:22:43.249Z,88800000000000000,88800000000000000,iOS,71.163.176.6,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T02:15:41.819Z,88800000000000000,88800000000000000,iOS,108.18.163.74,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:56:36.098Z,88800000000000000,88800000000000000,iOS,73.173.130.158,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:55:06.268Z,88800000000000000,88800000000000000,iOS,108.18.150.35,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:46:53.924Z,88800000000000000,88800000000000000,iOS,108.28.18.215,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:37:56.416Z,88800000000000000,88800000000000000,iOS,108.28.179.216,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:32:26.079Z,88800000000000000,88800000000000000,iOS,67.247.87.128,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:31:36.895Z,88800000000000000,88800000000000000,iOS,74.96.179.47,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:17:12.341Z,88800000000000000,88800000000000000,iOS,71.163.107.33,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:14:49.677Z,88800000000000000,88800000000000000,iOS,69.143.160.109,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T01:13:29.630Z,88800000000000000,88800000000000000,iOS,72.66.101.215,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T00:50:25.294Z,88800000000000000,88800000000000000,iOS,70.192.206.26,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T00:44:06.275Z,88800000000000000,88800000000000000,iOS,70.192.211.133,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T00:36:12.789Z,88800000000000000,88800000000000000,iOS,70.192.203.34,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T00:08:01.576Z,88800000000000000,88800000000000000,iOS,73.200.89.119,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-28T00:05:03.992Z,88800000000000000,88800000000000000,iOS,66.44.33.220,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T23:20:25.953Z,88800000000000000,88800000000000000,iOS,70.197.163.15,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T22:51:44.221Z,88800000000000000,88800000000000000,iOS,173.73.52.215,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T22:25:17.346Z,88700000000000000,88700000000000000,iOS,71.178.195.104,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T21:50:02.781Z,88700000000000000,88700000000000000,iOS,96.255.98.104,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T21:42:25.380Z,88700000000000000,88700000000000000,iOS,98.184.81.46,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T20:48:30.432Z,88700000000000000,88700000000000000,iOS,69.143.188.30,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T19:51:59.137Z,88700000000000000,88700000000000000,iOS,108.28.102.251,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T19:49:45.246Z,88700000000000000,88700000000000000,iOS,208.49.179.86,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T19:31:08.248Z,88700000000000000,88700000000000000,iOS,66.87.82.191,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T19:09:12.570Z,88700000000000000,88700000000000000,iOS,69.140.154.65,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T19:07:55.000Z,88700000000000000,88700000000000000,iOS,208.58.205.11,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T19:03:33.669Z,88700000000000000,88700000000000000,iOS,199.188.135.13,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T18:58:23.856Z,88700000000000000,88700000000000000,iOS,76.100.164.158,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T18:32:29.344Z,88700000000000000,88700000000000000,iOS,68.49.199.17,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T18:30:05.746Z,88700000000000000,88700000000000000,iOS,70.192.192.35,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T18:20:37.386Z,88700000000000000,88700000000000000,iOS,98.169.126.189,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T18:05:54.160Z,88700000000000000,88700000000000000,iOS,71.114.104.242,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T17:53:07.202Z,88700000000000000,88700000000000000,iOS,71.246.197.115,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T17:21:45.013Z,88700000000000000,88700000000000000,iOS,70.208.147.174,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T17:04:22.912Z,88700000000000000,88700000000000000,iOS,166.171.57.109,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T16:16:12.643Z,88700000000000000,88700000000000000,iOS,50.253.29.177,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:50:12.237Z,88600000000000000,88600000000000000,iOS,166.170.34.110,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:40:59.635Z,88600000000000000,88600000000000000,iOS,70.208.133.223,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:39:45.232Z,88600000000000000,88600000000000000,iOS,71.163.93.34,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:36:51.372Z,88600000000000000,88600000000000000,iOS,166.170.32.179,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:34:38.749Z,88600000000000000,88600000000000000,iOS,69.250.248.22,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:33:10.324Z,88600000000000000,88600000000000000,iOS,69.243.126.182,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:18:14.616Z,88600000000000000,88600000000000000,iOS,108.45.80.243,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:06:24.827Z,88600000000000000,88600000000000000,iOS,108.18.114.62,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:02:15.335Z,88600000000000000,88600000000000000,iOS,166.170.32.139,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T14:43:38.599Z,88600000000000000,88600000000000000,iOS,68.83.216.31,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T14:35:43.808Z,88600000000000000,88600000000000000,iOS,166.170.32.56,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:58:28.555Z,88600000000000000,88600000000000000,iOS,70.208.128.51,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:48:42.385Z,88600000000000000,88600000000000000,iOS,66.87.82.126,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:44:35.196Z,88600000000000000,88600000000000000,iOS,98.169.137.49,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:39:53.717Z,88600000000000000,88600000000000000,iOS,73.39.70.67,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:03:20.251Z,88600000000000000,88600000000000000,iOS,166.170.33.67,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:52:41.859Z,88600000000000000,88600000000000000,iOS,76.26.154.220,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:38:59.041Z,88600000000000000,88600000000000000,iOS,96.255.104.57,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:28:36.890Z,88600000000000000,88600000000000000,iOS,74.103.64.140,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:26:59.671Z,88600000000000000,88600000000000000,iOS,69.140.102.206,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:24:46.804Z,88600000000000000,88600000000000000,iOS,71.163.94.189,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-23T22:46:02.617Z,87300000000000000,87300000000000000,iOS,108.48.88.217,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-17T22:55:54.986Z,96400000000000000,96400000000000000,iOS,67.180.198.72,,,94900000000000000,94900000000000000,null,null,marketing,null,1,null,0
2015-02-13T19:39:32.404Z,94900000000000000,94900000000000000,iOS,24.130.8.48,,,74400000000000000,74400000000000000,null,null,marketing,null,1,null,0
2015-02-11T02:42:51.129Z,93900000000000000,93900000000000000,iOS,24.130.8.48,,,93900000000000000,93900000000000000,null,null,marketing,null,1,null,0
2015-01-22T05:10:50.361Z,86700000000000000,86700000000000000,iOS,108.77.232.27,,,84100000000000000,84100000000000000,null,Press Kit,marketing,null,1,null,0
2015-02-21T03:58:45.261Z,97500000000000000,97500000000000000,iOS,108.18.23.167,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-21T03:31:36.706Z,97500000000000000,97500000000000000,iOS,71.179.83.119,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-21T02:01:01.971Z,97500000000000000,97500000000000000,iOS,70.192.208.249,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T23:12:58.155Z,97500000000000000,97500000000000000,iOS,174.71.44.176,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T21:25:36.282Z,97400000000000000,97400000000000000,iOS,64.134.184.131,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T21:18:57.841Z,97400000000000000,97400000000000000,iOS,70.208.149.57,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T15:23:03.471Z,97300000000000000,97300000000000000,iOS,8.38.167.246,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T14:36:18.181Z,97300000000000000,97300000000000000,iOS,68.100.19.13,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T20:18:45.182Z,97100000000000000,97100000000000000,iOS,73.39.43.187,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T20:17:12.445Z,97100000000000000,97100000000000000,iOS,97.80.242.76,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T20:11:36.386Z,97000000000000000,97000000000000000,iOS,70.208.152.152,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T19:56:58.983Z,97000000000000000,97000000000000000,iOS,69.250.147.223,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T18:04:52.655Z,97000000000000000,97000000000000000,iOS,136.167.243.203,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T14:47:00.190Z,97000000000000000,97000000000000000,iOS,70.208.140.128,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T01:21:58.840Z,96800000000000000,96800000000000000,iOS,71.62.105.219,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-18T21:13:58.210Z,96700000000000000,96700000000000000,iOS,166.170.37.123,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-18T12:27:45.616Z,96600000000000000,96600000000000000,iOS,73.212.252.242,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-17T13:58:07.820Z,96200000000000000,96200000000000000,iOS,73.180.129.211,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-17T11:54:42.222Z,96200000000000000,96200000000000000,iOS,70.192.201.173,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T17:27:59.151Z,95900000000000000,95900000000000000,iOS,73.172.79.36,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T15:58:05.514Z,95900000000000000,95900000000000000,iOS,71.62.229.65,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T15:43:58.614Z,95900000000000000,95900000000000000,iOS,76.26.151.90,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T14:35:02.217Z,95900000000000000,95900000000000000,iOS,71.121.238.161,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T13:53:55.279Z,95900000000000000,95900000000000000,iOS,98.197.84.27,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T10:03:35.596Z,95800000000000000,95800000000000000,iOS,166.170.41.85,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T00:34:07.772Z,95700000000000000,95700000000000000,iOS,24.126.35.192,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T21:28:17.474Z,95600000000000000,95600000000000000,iOS,173.50.127.192,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T20:25:10.530Z,95600000000000000,95600000000000000,iOS,108.31.75.106,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T17:54:19.908Z,95600000000000000,95600000000000000,iOS,70.208.148.132,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T17:16:17.592Z,95600000000000000,95600000000000000,iOS,70.208.163.38,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T14:53:28.538Z,95500000000000000,95500000000000000,iOS,75.75.107.193,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
